Entity ID,TM2 Code,Title,IndexTerm
406780387,SN4B,Ichthyosis disorder (TM2),Ichthyosis disorder (TM2)
406780387,SN4B,Ichthyosis disorder (TM2),(a) ekakuṣṭhaḥ (c) Qūbā Mutaqashshir
406780387,SN4B,Ichthyosis disorder (TM2),(b) Vaṟaṭcik karappāṉ
1120438080,SN4C,Scaling of scalp and forehead skin disorder (TM2),Scaling of scalp and forehead skin disorder (TM2)
1120438080,SN4C,Scaling of scalp and forehead skin disorder (TM2),(a) keśabhūmisphuṭanam (c) Qushūr al-Jabha
1120438080,SN4C,Scaling of scalp and forehead skin disorder (TM2),(b) Veṇ karappāṉ
655567499,SN4D,Vitiligo disorder (TM2),Vitiligo disorder (TM2)
655567499,SN4D,Vitiligo disorder (TM2),Leucoderma (TM2)
655567499,SN4D,Vitiligo disorder (TM2),(a) śvitraḥ (b) Veṇpuḷḷi (c) Baraṣ
655567499,SN4D,Vitiligo disorder (TM2),Leucoderma disorder caused by increased Aẕal (TM2)
655567499,SN4D,Vitiligo disorder (TM2),(b) Pitta veṇpaṭai
655567499,SN4D,Vitiligo disorder (TM2),Leucoderma disorder caused by increased heat (TM2)
655567499,SN4D,Vitiligo disorder (TM2),(b) Mēka veṇpaṭai
2133870995,SN4E,Lentigo disorder (TM2),Lentigo disorder (TM2)
2133870995,SN4E,Lentigo disorder (TM2),(a) tilakaḥ (c) Barash
2133870995,SN4E,Lentigo disorder (TM2),(a) tilakālaka
2133870995,SN4E,Lentigo disorder (TM2),(b) Kapāla viṭak kuṭṭam
245164974,SN4F,Birth mark - blackish red disorder (TM2),Birth mark - blackish red disorder (TM2)
245164974,SN4F,Birth mark - blackish red disorder (TM2),(a) jatumaṇiḥ (c) Namash
28021156,SN4G,Melasma disorder (TM2),Melasma disorder (TM2)
28021156,SN4G,Melasma disorder (TM2),(a) vyaṅgaḥ (c) Kalaf
28021156,SN4G,Melasma disorder (TM2),(b) Kapāla karuṅkuṭṭam
187053776,SN4H,Mole disorder (TM2),Mole disorder (TM2)
187053776,SN4H,Mole disorder (TM2),(a) maṣakaḥ (b) Maccam (c) Khīlān
193038014,SN4J,Black red skin lesion disorder (TM2),Black red skin lesion disorder (TM2)
193038014,SN4J,Black red skin lesion disorder (TM2),(a) kākaṇakaḥ (b) Karu perunōy
1967864905,SN4K,Urticaria disorder (TM2),Urticaria disorder (TM2)
1967864905,SN4K,Urticaria disorder (TM2),(a) śītapittam (b) Kāṇākkaṭi (c) Sharā
1967864905,SN4K,Urticaria disorder (TM2),Nocturnal urticaria disorder (TM2)
1967864905,SN4K,Urticaria disorder (TM2),(c) Banāt al-Layl
1967864905,SN4K,Urticaria disorder (TM2),Urticaria disorder with Kapha predominance (TM2)
1967864905,SN4K,Urticaria disorder (TM2),(a) udardaḥ
2114808325,SN4L,Wheal disorder (TM2),Wheal disorder (TM2)
2114808325,SN4L,Wheal disorder (TM2),(a) koṭhaḥ (b) Tōltaṭippu (c) Sharā Damawī
1361484453,SN4M,Boil disorder (TM2),Boil disorder (TM2)
1361484453,SN4M,Boil disorder (TM2),(b) Koppuḷam (c) Dummal
1361484453,SN4M,Boil disorder (TM2),Boils in the axilla disorder (TM2)
1361484453,SN4M,Boil disorder (TM2),(b) Akkuḷ koppuḷam
1361484453,SN4M,Boil disorder (TM2),Small blisters disorder (TM2)
1361484453,SN4M,Boil disorder (TM2),(b) Ammai koppuḷam
2075637605,SN4N,Prickly heat disorder (TM2),Prickly heat disorder (TM2)
2075637605,SN4N,Prickly heat disorder (TM2),(a) rājikā (b) Vērkkuru (c) Buthūr Shawkiyya
2075637605,SN4N,Prickly heat disorder (TM2),(c) Ḥaṣaf
2064647957,SN4P,Pemphigus vulgaris disorder (TM2),Pemphigus vulgaris disorder (TM2)
2064647957,SN4P,Pemphigus vulgaris disorder (TM2),(a) visphoṭakaḥ (b) Koppuḷa perunōy (c) Naffāṭāt
189225144,SN4Q,Scar marks disorder (TM2),Scar marks disorder (TM2)
189225144,SN4Q,Scar marks disorder (TM2),(b) Taẕumpu (c) Āthār al-Qurūḥ
189225144,SN4Q,Scar marks disorder (TM2),(c) athar-e jeld
189225144,SN4Q,Scar marks disorder (TM2),Scar caused by veneral ulcers disorder (TM2)
189225144,SN4Q,Scar marks disorder (TM2),(b) Mēkat taẕumpu
240793000,SN4R,Roughness of skin disorder (TM2),Roughness of skin disorder (TM2)
240793000,SN4R,Roughness of skin disorder (TM2),(a) pāruṣyam (b) Vīkkam (c) Taqashshuf al-Jild
240793000,SN4R,Roughness of skin disorder (TM2),(b) taṭippu
1754950261,SN4S,Verruca disorder (TM2),Verruca disorder (TM2)
1754950261,SN4S,Verruca disorder (TM2),(a) carmakīlaḥ (b) Maruḷ (c) Tha’ālīl
1754950261,SN4S,Verruca disorder (TM2),Warts (TM2)
2105615533,SN4T,Herpes disorder (TM2),Herpes disorder (TM2)
2105615533,SN4T,Herpes disorder (TM2),(a) kakṣāḥ (b) Akki (c) Namla
2105615533,SN4T,Herpes disorder (TM2),(c) Sā‘iya
2105615533,SN4T,Herpes disorder (TM2),Herpes labialis disorder (TM2)
2105615533,SN4T,Herpes disorder (TM2),(c) Namla Shafawiyya
41336270,SN4U,Ring worm infection disorder (TM2),Ring worm infection disorder (TM2)
41336270,SN4U,Ring worm infection disorder (TM2),(a) dadru-kuṣṭhaḥ (b) Paṭartāmarai (c) Qūbā
41336270,SN4U,Ring worm infection disorder (TM2),Tinea versicolor disorder (TM2)
41336270,SN4U,Ring worm infection disorder (TM2),(b) Tēmal
41336270,SN4U,Ring worm infection disorder (TM2),Acute ring worm disorder (TM2)
41336270,SN4U,Ring worm infection disorder (TM2),(c) Qūbā Ḥadīth
645959339,SN4V,Acne disorder (TM2),Acne disorder (TM2)
645959339,SN4V,Acne disorder (TM2),(a) yuvānapiḍakā (b) Mukapparu (c) Buthūr Labaniyya
645959339,SN4V,Acne disorder (TM2),"(c) Ḥabb al-Shabāb, (c) Buthūr Duhniyya, (c) Al-Ghudd al-Shā’i‘"
645959339,SN4V,Acne disorder (TM2),Acne on nose disorder (TM2)
645959339,SN4V,Acne disorder (TM2),(b) Mūkku Paru
293026993,SN4W,Ulcer disorder (TM2),Ulcer disorder (TM2)
293026993,SN4W,Ulcer disorder (TM2),(a) vraṇaḥ (b) Puṇ (c) Jurūḥ
1780130598,,Nail disorders (TM2),
749377975,SN60,Brittle nails disorder (TM2),Brittle nails disorder (TM2)
749377975,SN60,Brittle nails disorder (TM2),(a) nakhabhedaḥ (c) Ẓufra Ṭalqiyya
964894896,,Hair disorders (TM2),
1130046240,SN70,Furunculosis of scalp disorder (TM2),Furunculosis of scalp disorder (TM2)
1130046240,SN70,Furunculosis of scalp disorder (TM2),(a) arūṃṣikā (b) Aẕal kapālak karappāṉ
470952586,SN71,Baldness disorder (TM2),Baldness disorder (TM2)
470952586,SN71,Baldness disorder (TM2),(a) khālityam (b) Mayir utiral (c) Ṣala‘
470952586,SN71,Baldness disorder (TM2),Hair fall disorder (TM2)
470952586,SN71,Baldness disorder (TM2),(c) Intithār al-Sha‘r
151610450,SN72,Folliculitis disorder (TM2),Folliculitis disorder (TM2)
151610450,SN72,Folliculitis disorder (TM2),(a) arūṃṣikā (c) Sa‘fa
151610450,SN72,Folliculitis disorder (TM2),Wet folliculitis disorder (TM2)
151610450,SN72,Folliculitis disorder (TM2),"(c) Sa‘fa Raṭba, (c) Shīrīnaj"
151610450,SN72,Folliculitis disorder (TM2),Dry folliculitis disorder (TM2)
151610450,SN72,Folliculitis disorder (TM2),"(c) Sa‘fa Yābisa, (c) Sūrajī"
2087934559,SN73,Premature greying of hair disorder (TM2),Premature greying of hair disorder (TM2)
2087934559,SN73,Premature greying of hair disorder (TM2),(a) akālapalitaḥ (b) Iḷanarai (c) Shayb
1733830101,SN90,Patchy alopecia disorder (TM2),Patchy alopecia disorder (TM2)
1733830101,SN90,Patchy alopecia disorder (TM2),(a) indraluptaḥ (b) Puẕuveṭṭu (c) Dā’ al-Tha‘lab
1733830101,SN90,Patchy alopecia disorder (TM2),Alopecia areata/Pelade
2114483334,SN91,Dandruff disorder (TM2),Dandruff disorder (TM2)
2114483334,SN91,Dandruff disorder (TM2),"(c) Bafā , (c) Hubayrā , (c) Qishr al-Ra’s , (c) Ḥibriyya"
2114483334,SN91,Dandruff disorder (TM2),"(a) dāruṇakaḥ (b) Poṭuku, (b) Cuṇṭu (c) Ḥazāz-o-Ibriyya"
512556227,SN92,Carbuncle disorder (TM2),Carbuncle disorder (TM2)
512556227,SN92,Carbuncle disorder (TM2),(a) piḍakā (b) Piḷavai (c) Jamra
512556227,SN92,Carbuncle disorder (TM2),(c) Shab Chirāgh
512556227,SN92,Carbuncle disorder (TM2),Carbuncle present in the nose disorder (TM2)
512556227,SN92,Carbuncle disorder (TM2),(b) Mūkku Piḷavai
512556227,SN92,Carbuncle disorder (TM2),Carbuncles disorder due to diabetes (TM2)
512556227,SN92,Carbuncle disorder (TM2),(a) prameha-piḍakā
1324098793,,"Bone, joint and muscle disorders (TM2)",
1450351129,,Bone disorders (TM2),
1278087668,SP00,Osteoporosis disorder (TM2),Osteoporosis disorder (TM2)
1278087668,SP00,Osteoporosis disorder (TM2),(a) asthiśoṣaḥ (c) Wahn al-‘Iẓām
1278087668,SP00,Osteoporosis disorder (TM2),"(c) Takhalkhul al-‘Iẓām, (b) Takhaththur al-‘Iẓām"
1278087668,SP00,Osteoporosis disorder (TM2),Osteopenia (TM2)
1278087668,SP00,Osteoporosis disorder (TM2),(b) Eṉpu kiranti
748187240,,Joint disorders (TM2),
383282991,SP10,Polyarthritis disorder (TM2),Polyarthritis disorder (TM2)
383282991,SP10,Polyarthritis disorder (TM2),(b) Cantu vātam
383282991,SP10,Polyarthritis disorder (TM2),(c) waram-e mafsal
383282991,SP10,Polyarthritis disorder (TM2),(a) vātaraktam (b) Vātacurōṇitam (c) Waja‘ al-Mafāṣil
383282991,SP10,Polyarthritis disorder (TM2),Rheumatoid arthritis disorder (TM2)
383282991,SP10,Polyarthritis disorder (TM2),(b) Vaḷiaẕal kīlvāyu
383282991,SP10,Polyarthritis disorder (TM2),Complications of rheumatoid arthritis disorder (TM2)
383282991,SP10,Polyarthritis disorder (TM2),(b) Payittiya vāta curōṇitam
383282991,SP10,Polyarthritis disorder (TM2),Swollen knee deformity disorder (TM2)
383282991,SP10,Polyarthritis disorder (TM2),(a) kroṣṭukaśīrṣaḥ
383282991,SP10,Polyarthritis disorder (TM2),"(b) Aiyavaḷi kīlvāyu, (b) Narittalai vātam"
383282991,SP10,Polyarthritis disorder (TM2),Rheumatoid arthritis (Initial stage) disorder (TM2)
383282991,SP10,Polyarthritis disorder (TM2),(b) Utira vāta curōṇitam
1436346745,SP11,Rheumatism disorder (TM2),Rheumatism disorder (TM2)
1436346745,SP11,Rheumatism disorder (TM2),(a) āmavātaḥ (b) Vaḷikkīlvāyu (c) Ḥudār
1436346745,SP11,Rheumatism disorder (TM2),Rheumatic arthritis disorder (TM2)
1436346745,SP11,Rheumatism disorder (TM2),(b) Vaḷikkīlvāyu
1436346745,SP11,Rheumatism disorder (TM2),Rheumatism disorder due to blood (TM2)
1436346745,SP11,Rheumatism disorder (TM2),(a) vātaraktam
1436346745,SP11,Rheumatism disorder (TM2),Aggravated Aiyam with rheumatism disorder (TM2)
1436346745,SP11,Rheumatism disorder (TM2),(b) Curōṇitam
1436346745,SP11,Rheumatism disorder (TM2),Rheumatoid arthritis disorder due to blood (TM2)
1436346745,SP11,Rheumatism disorder (TM2),(a) vātajavātaraktam
1911639957,SP12,Osteoarthritis disorder (TM2),Osteoarthritis disorder (TM2)
1911639957,SP12,Osteoarthritis disorder (TM2),(a) sandhigatavātaḥ (b) Aẕal kīl vāyu (c) Taḥajjur wa Ṣalāba al-Mafāṣil
1911639957,SP12,Osteoarthritis disorder (TM2),Arthritis disorder with near fusion of bones (TM2)
1911639957,SP12,Osteoarthritis disorder (TM2),(b) Mukkuṟṟa kīlvāyu
315196872,SP13,Hip joint pain disorder (TM2),Hip joint pain disorder (TM2)
315196872,SP13,Hip joint pain disorder (TM2),(a) śroṇibhedaḥ (b) Toṭai maiya varmam (c) Waja‘ al-Warik
1997678707,SP14,Gout disorder (TM2),Gout disorder (TM2)
1997678707,SP14,Gout disorder (TM2),(a) pittaja-vātaraktam (b) Vātakarṣaṇam (c) Niqris
1234160905,SP15,Frozen shoulder disorder (TM2),Frozen shoulder disorder (TM2)
1234160905,SP15,Frozen shoulder disorder (TM2),(a) avabāhukaḥ (b) Kumpa vātam (c) Waja‘-i-Mafṣal-i-Katif
38874374,,Muscle disorders (TM2),
1815255902,SP20,"Muscle pain, twisting disorder (TM2)","Muscle pain, twisting disorder (TM2)"
1815255902,SP20,"Muscle pain, twisting disorder (TM2)",(a) khallī (b) Vaḷi cūlai (c) Tashannuj Īdhā’ī
1815255902,SP20,"Muscle pain, twisting disorder (TM2)",twisting-pain on limbs
1722039721,SP21,Atony disorder (TM2),Atony disorder (TM2)
1722039721,SP21,Atony disorder (TM2),(a) aṅgavibhraṁśaḥ (c) Istirkhā’
1722039721,SP21,Atony disorder (TM2),(b) Miruttu vātam
63119863,SP40,Achillodynia disorder (TM2),Achillodynia disorder (TM2)
63119863,SP40,Achillodynia disorder (TM2),(a) vātakaṇṭakam (c) Waja‘ al-‘Aqib
63119863,SP40,Achillodynia disorder (TM2),(b) Kutivātam
17088197,SP41,Sciatica disorder (TM2),Sciatica disorder (TM2)
17088197,SP41,Sciatica disorder (TM2),(a) gṛdhrasī (c) ‘Irq al-Nasā
17088197,SP41,Sciatica disorder (TM2),Lumbar radiculopathies
17088197,SP41,Sciatica disorder (TM2),(b) Vātastampam
1263752098,SP42,Lumbar spondylosis disorder (TM2),Lumbar spondylosis disorder (TM2)
1263752098,SP42,Lumbar spondylosis disorder (TM2),(a) pṛṣṭha-grahaḥ (b) Taṇṭaka vātam (c) Waja‘ al-Ẓahr
1263752098,SP42,Lumbar spondylosis disorder (TM2),"Stiff back (TM2), Backache (TM2)"
1263752098,SP42,Lumbar spondylosis disorder (TM2),(a) kaṭiśūla
1263752098,SP42,Lumbar spondylosis disorder (TM2),(a) Kaṭigraha
296037757,SP43,Lumbo-sacroiliac disorder (TM2),Lumbo-sacroiliac disorder (TM2)
296037757,SP43,Lumbo-sacroiliac disorder (TM2),(b) Vātastampam (c) Waja‘ al-Khāṣira
1634061842,SP44,Torticollis disorder (TM2),Torticollis disorder (TM2)
1634061842,SP44,Torticollis disorder (TM2),(a) manyāstambhaḥ (b) Puṟa Icivu
212111852,SP45,Cervical spondylosis disorder (TM2),Cervical spondylosis disorder (TM2)
212111852,SP45,Cervical spondylosis disorder (TM2),(a) grīvāstambhaḥ (b) Cakaṉa Vātam (c) Waja‘ al-‘Unuq
212111852,SP45,Cervical spondylosis disorder (TM2),Numbness of foot disorder (TM2)
212111852,SP45,Cervical spondylosis disorder (TM2),(a) pādasuptatā
944000127,,Disorders affecting the whole body (TM2),
1737130163,,Febricity disorders (TM2),
1712884804,SP50,Enteric fever disorder (TM2),Enteric fever disorder (TM2)
1712884804,SP50,Enteric fever disorder (TM2),(b) Vātakapa curam (c) Ḥummā Mi‘wiyya
1754178993,SP51,Fever disorder (TM2),Fever disorder (TM2)
1754178993,SP51,Fever disorder (TM2),(a) jvara (b) Taṉvaẕi curam (c) Ḥummā
1644364509,SP52,Fever disorder with excessive salivation (TM2),Fever disorder with excessive salivation (TM2)
1644364509,SP52,Fever disorder with excessive salivation (TM2),(a) kaphajajvaraḥ (b) Kapa curam (c) Ḥummā Lathiqa
1644364509,SP52,Fever disorder with excessive salivation (TM2),(c) Ḥummā Balghamiyya Lāzima
1644364509,SP52,Fever disorder with excessive salivation (TM2),Fever disorder caused due to cough (TM2)
1644364509,SP52,Fever disorder with excessive salivation (TM2),(b) Irumal curam
1644364509,SP52,Fever disorder with excessive salivation (TM2),Quotidian fever disorder (TM2)
1644364509,SP52,Fever disorder with excessive salivation (TM2),"(c) Ḥummā Muwāẓiba, (c) Astrābūs"
1644364509,SP52,Fever disorder with excessive salivation (TM2),Doubling quotidian fever disorder (TM2)
1644364509,SP52,Fever disorder with excessive salivation (TM2),(c) Ḥummā Muwāẓiba Muḍā‘ifa
1644364509,SP52,Fever disorder with excessive salivation (TM2),Quotidian fever disorder due to putrefaction of Balgham mixed with Ṣafrā’ (TM2)
1644364509,SP52,Fever disorder with excessive salivation (TM2),(c) Ḥummā Muwāẓiba Ṣafrāwiyya
412234144,SP53,High fever disorder with yellow discouloration (TM2),High fever disorder with yellow discouloration (TM2)
412234144,SP53,High fever disorder with yellow discouloration (TM2),(a) paittikajvaraḥ (b) Pitta curam (c) Ḥummā al-Ghibb
412234144,SP53,High fever disorder with yellow discouloration (TM2),(c) Ṭraṭā’ūs
412234144,SP53,High fever disorder with yellow discouloration (TM2),Continuous fever disorder due to putrefaction of Ṣafrā’ inside the vessels (TM2)
412234144,SP53,High fever disorder with yellow discouloration (TM2),(c) Ḥummā al-Ghibb Lāzima
412234144,SP53,High fever disorder with yellow discouloration (TM2),High grade putrefaction of Ṣafrā’ disorder (TM2)
412234144,SP53,High fever disorder with yellow discouloration (TM2),(c) Ḥummā al-Ghibb Muḥarriqa
594116296,SP54,Fever with body pain disorder (TM2),Fever with body pain disorder (TM2)
594116296,SP54,Fever with body pain disorder (TM2),(a) vātikajvaraḥ (b) Vāta curam
1285080175,SP55,Fever with chills disorder (TM2),Fever with chills disorder (TM2)
1285080175,SP55,Fever with chills disorder (TM2),"(b) Naḷir curam , (b) Kuḷir curam (c) Ḥummā al-Ghibb Dā’ira"
157279096,SP56,High grade fever disorder (TM2),High grade fever disorder (TM2)
157279096,SP56,High grade fever disorder (TM2),(b) Ceṅkaṟaic curam (c) Ḥummā ‘Ufūniyya
1069186343,SP57,Intermittent fever disorder (TM2),Intermittent fever disorder (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) viṣamajvaraḥ (b) Viṭṭuvarum curam (c) Ḥummā Dā’ira
1069186343,SP57,Intermittent fever disorder (TM2),Intermittent fever appearing twice daily disorder (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) satata-viṣamajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Quartan fever disorder (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),"(a) caturthaka-viṣamajvaraḥ (c) Ḥummā al-Rib‘ , (c) Ṭaṭrā"
1069186343,SP57,Intermittent fever disorder (TM2),Tertian fever disorder (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) tṛtīyaka-viṣamajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Tertian fever disorder due to Kapha and Pitta (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) kaphapittatṛtīyakajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Tertian fever disorder due to Vata and Kapha (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) vātakaphatṛtīyakajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Tertian fever disorder due to Vāta and Pitta (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) vātapittatṛtīyakajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Intermittent remitting fever on every fourth day disorder (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) caturthakaviparyaya-viṣamajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Intermittent fever occurring once in a day disorder (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) anyedyuṣka-viṣamajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Quartan fever disorder due to Kapha (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) kaphajacaturthakajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Quartan fever disorder due to Vāta (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(a) vātajacaturthakajvaraḥ
1069186343,SP57,Intermittent fever disorder (TM2),Periodic fever disorder (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(b) Muṟai curam
1069186343,SP57,Intermittent fever disorder (TM2),Continuous fever disorder due to derangement of Sawdā' (TM2)
1069186343,SP57,Intermittent fever disorder (TM2),(b) Ḥummā al-Rib‘ Lāzima
554848287,SP58,Continuous fever disorder (TM2),Continuous fever disorder (TM2)
554848287,SP58,Continuous fever disorder (TM2),(c) Ḥummā Lāzima
554848287,SP58,Continuous fever disorder (TM2),(a) santata (c) Ḥummā Dā’ima
554848287,SP58,Continuous fever disorder (TM2),(b) Viṭāccuram
1551015003,SP59,Fever disorder due to external factor (TM2),Fever disorder due to external factor (TM2)
1551015003,SP59,Fever disorder due to external factor (TM2),(a) āgantujvaraḥ (b) Piṟavaẕi curam
1551015003,SP59,Fever disorder due to external factor (TM2),(c) Ḥummā al-Yawm
677700358,SP5A,Inflammation with morbid matter disorder (TM2),Inflammation with morbid matter disorder (TM2)
677700358,SP5A,Inflammation with morbid matter disorder (TM2),(a) vraṇaśophaḥ (b) Aṭipaṭṭa vīkka (c) Waram Māddī
499264364,SP5B,Consumptive disorder (TM2),Consumptive disorder (TM2)
499264364,SP5B,Consumptive disorder (TM2),(a) rājayakṣmā (b) Iḷaippu nōy (c) Ḥummā Diqqiyya
499264364,SP5B,Consumptive disorder (TM2),(c) Diqq
858244402,,Metabolic disorders (TM2),
298183636,SP60,Diabetes mellitus disorder (TM2),Diabetes mellitus disorder (TM2)
298183636,SP60,Diabetes mellitus disorder (TM2),(a) madhumehaḥ (b) Nīriẕivu (c) Dhayābīṭus
298183636,SP60,Diabetes mellitus disorder (TM2),"(a) kṣaudramehaḥ (b) iṉippu maṇa nīr , (b) Nīriḻivu"
298183636,SP60,Diabetes mellitus disorder (TM2),"(c) Dūlābiya , (c) Mu‘aṭṭisha , (c) Dawwāriyya , (c) Parkāriyya"
683889528,SP61,Emaciation disorder (TM2),Emaciation disorder (TM2)
683889528,SP61,Emaciation disorder (TM2),(a) kārśyam (b) Asvatampa vātam (c) Huzāl
832544714,SP62,High fat disorder (TM2),High fat disorder (TM2)
832544714,SP62,High fat disorder (TM2),(a) medovṛddhiḥ (b) Miku koẕuppu nōy
891423222,SP63,Polydipsia disorder (TM2),Polydipsia disorder (TM2)
891423222,SP63,Polydipsia disorder (TM2),(a) tṛṣṇā (b) Nīr vēṭkai nōy (c) ‘Aṭsh Mufriṭ
891423222,SP63,Polydipsia disorder (TM2),Thirst disorder due to Aiyam (TM2)
891423222,SP63,Polydipsia disorder (TM2),(b) Aiya nīr vēṭkai nōy
891423222,SP63,Polydipsia disorder (TM2),Thirst disorder due to dyspepsia (TM2)
891423222,SP63,Polydipsia disorder (TM2),(b) Ceriyā nīr vēṭkai nōy
891423222,SP63,Polydipsia disorder (TM2),Aggravation of Aẕal and increased thirst disorder (TM2)
891423222,SP63,Polydipsia disorder (TM2),(b) Tāka pittam
465700982,SP64,Obesity disorder (TM2),Obesity disorder (TM2)
465700982,SP64,Obesity disorder (TM2),(a) medorogaḥ / atisthaulyam (b) Atitūla nōy (c) Siman Mufriṭ
967467614,,Tumours disorders (TM2),
457723064,SP70,Lipoma disorder (TM2),Lipoma disorder (TM2)
457723064,SP70,Lipoma disorder (TM2),(a) medojagranthi (b) Koẕuppu kaẕalai (c) Sal‘a Shaḥmiyya
1004438232,SP71,Benign tumour disorder (TM2),Benign tumour disorder (TM2)
1004438232,SP71,Benign tumour disorder (TM2),(a) granthi (b) Naṉmaṟavaikkaṭṭikaḷ (c) Sal‘āt
1004438232,SP71,Benign tumour disorder (TM2),Crystal-hard tumors disorder (TM2)
1004438232,SP71,Benign tumour disorder (TM2),(a) śarkarārbudaḥ
632952224,SP72,Deep rooted spreading tumour disorder (TM2),Deep rooted spreading tumour disorder (TM2)
632952224,SP72,Deep rooted spreading tumour disorder (TM2),(a) arbudaḥ (b) Vippuruti (c) Saraṭan
632952224,SP72,Deep rooted spreading tumour disorder (TM2),(b) Puṟṟu nōykaḷ
2136477741,SP90,Abscess disorder (TM2),Abscess disorder (TM2)
2136477741,SP90,Abscess disorder (TM2),(a) vidradhiḥ (b) Kaṭṭi (c) Khurāj
2136477741,SP90,Abscess disorder (TM2),(c) Dubayla
2136477741,SP90,Abscess disorder (TM2),Hiradenitis supparativa disorder (TM2)
2136477741,SP90,Abscess disorder (TM2),(b) Araiyāppu
2086832920,SP91,Generalised oedema disorder (TM2),Generalised oedema disorder (TM2)
2086832920,SP91,Generalised oedema disorder (TM2),(a) sarvasara-śōthaḥ (b) Cōkai (c) Istisqā’ Laḥmī
2086832920,SP91,Generalised oedema disorder (TM2),Anasarca
2086832920,SP91,Generalised oedema disorder (TM2),(b) Ūtal nōy
1935012118,SP92,Oedema disorder (TM2),Oedema disorder (TM2)
1935012118,SP92,Oedema disorder (TM2),"(a) śvayathuḥ, śothaḥ (c) Ūdhīma"
1935012118,SP92,Oedema disorder (TM2),(b) Vaḷiaiya nōy
944185295,SP93,Impaired immunity disorder (TM2),Impaired immunity disorder (TM2)
944185295,SP93,Impaired immunity disorder (TM2),(a) ojovaiṣamyam (b) Iyaṟkai vaṉmai kuṟaivu (c) Ḍu‘f-i-Ḥarārat Gharīziyya
1724940400,SP94,Inflammation disorder (TM2),Inflammation disorder (TM2)
1724940400,SP94,Inflammation disorder (TM2),"(a) śophaḥ, (b) Tāpitam, (c) Waram"
1724940400,SP94,Inflammation disorder (TM2),Hot inflammation disorder (TM2)
1724940400,SP94,Inflammation disorder (TM2),(c) Waram Ḥārr
1724940400,SP94,Inflammation disorder (TM2),Cold inflammation disorder (TM2)
1724940400,SP94,Inflammation disorder (TM2),(c) Waram Bārid
1724940400,SP94,Inflammation disorder (TM2),Scirrhous inflammation disorder (TM2)
1724940400,SP94,Inflammation disorder (TM2),(c) Saqīrūs
1724940400,SP94,Inflammation disorder (TM2),Inflammation disorder with distension due to Rīḥ (TM2)
1724940400,SP94,Inflammation disorder (TM2),(c) Waram Rīḥī
562399900,SP95,Excessive yawning disorder (TM2),Excessive yawning disorder (TM2)
562399900,SP95,Excessive yawning disorder (TM2),(a) jr̥mbhā (b) Koṭṭāvi (c) Kathra al-Tathā’ub
721956344,SP96,Laziness disorder (TM2),Laziness disorder (TM2)
721956344,SP96,Laziness disorder (TM2),(a) ālasyam (c) Lawā-o-Fayḥadhaj
1217546582,SP97,Severe fatigue disorder (TM2),Severe fatigue disorder (TM2)
1217546582,SP97,Severe fatigue disorder (TM2),(a) klamaḥ (b) Aẕal cūlai
2069056577,SP98,Syncope disorder (TM2),Syncope disorder (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) mūrcchā (b) Mūrccai (c) Ghashī
2069056577,SP98,Syncope disorder (TM2),Syncope disorder due to Vata (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) vataja mūrcchā
2069056577,SP98,Syncope disorder (TM2),Syncope disorder due to Pitta (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) pittaja mūrcchā
2069056577,SP98,Syncope disorder (TM2),Syncope disorder due to Kapha (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) kaphaja mūrcchā
2069056577,SP98,Syncope disorder (TM2),Syncope disorder due to all the three dosha (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) sannipataja mūrcchā
2069056577,SP98,Syncope disorder (TM2),Syncope disorder due to vitiated blood (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) raktaka mūrcchā
2069056577,SP98,Syncope disorder (TM2),Syncope disorder due to alcohol intake (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) madyaja mūrcchā
2069056577,SP98,Syncope disorder (TM2),Syncope disorder due to poisoning (TM2)
2069056577,SP98,Syncope disorder (TM2),(a) vishaja mūrcchā
